@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.332308,0.311897,0.467094,0.692171,0.582172,p
0.333116,0.488438,0.770664,0.589374,0.616422,p
0.336962,0.602671,0.596535,0.238028,0.259944,p
0.681027,0.494042,0.541168,0.500403,0.274672,p
0.515842,0.732119,0.281353,0.423297,0.416294,p
0.397184,0.587389,0.834192,0.219285,0.240425,p
0.38582,0.7838,0.230443,0.299472,0.320799,p
0.489713,0.557863,0.273599,0.321768,0.294352,p
0.336758,0.348179,0.679758,0.657916,0.495707,p
0.346632,0.603517,0.660343,0.525345,0.400257,p
0.412094,0.648234,0.246321,0.429633,0.360508,p
0.895528,0.18152,0.395022,0.339295,0.299471,p
0.547922,0.511707,0.297616,0.271285,0.665274,p
0.363933,0.552296,0.582041,0.457333,0.255365,p
0.307925,0.280091,0.430649,0.461911,0.320799,p
0.522591,0.418458,0.609115,0.610422,0.491066,p
0.489892,0.704715,0.280247,0.319342,0.294708,p
0.197418,0.439343,0.223871,0.291963,0.283806,p
0.311672,0.306475,0.509222,0.298613,0.320799,p
0.389047,0.67457,0.663316,0.505807,0.252849,p
0.448133,0.580404,0.28361,0.314736,0.291386,p
0.310979,0.367106,0.720279,0.54986,0.424822,p
0.340915,0.562075,0.732523,0.223184,0.320799,p
0.304952,0.287375,0.466748,0.458298,0.426269,p
0.847489,0.321955,0.332801,0.394969,0.305739,p
0.447622,0.751525,0.26856,0.312596,0.284908,p
0.469672,0.708679,0.27729,0.587663,0.22424,p
0.348275,0.540035,0.487901,0.41974,0.296737,p
0.598082,0.519041,0.307994,0.33125,0.346979,p
0.614592,0.37457,0.403858,0.393396,0.346908,p
0.368308,0.310157,0.594715,0.621319,0.523956,p
0.252679,0.353634,0.634579,0.182268,0.187958,p
0.459406,0.704091,0.280717,0.282172,0.523778,p
0.388658,0.669853,0.278763,0.428987,0.616877,p
0.3759,0.616073,0.662307,0.496184,0.25721,p
0.459097,0.633286,0.30456,0.324887,0.29174,p
0.560691,0.605151,0.289011,0.322945,0.359405,p
0.31636,0.389401,0.803177,0.185103,0.320799,p
0.39618,0.371233,0.762439,0.525161,0.407842,p
0.330449,0.431194,0.8957,0.191752,0.211379,p
0.653071,0.439208,0.426285,0.41364,0.304016,p
0.342101,0.475522,0.607056,0.464968,0.390026,p
0.446099,0.77455,0.255805,0.453435,0.405095,p
0.339133,0.415201,0.957993,0.187755,0.233684,p
0.333169,0.547106,0.783727,0.188891,0.249563,p
0.39041,0.087347,0.590263,0.230877,0.320799,p
0.636744,0.637454,0.281886,0.428967,0.453989,p
0.311367,0.2948,0.446247,0.493003,0.833672,p
0.305865,0.277584,0.409112,0.44692,0.235311,p
0.480953,0.52919,0.451628,0.287864,0.722569,p
0.348712,0.421443,0.595452,0.533237,0.269423,p
0.32937,0.449473,0.531801,0.606451,0.211642,p
0.84942,0.391527,0.460783,0.44507,0.290451,p
0.648334,0.32363,0.339998,0.390602,0.301799,p
0.328539,0.325876,0.495702,0.642385,0.948121,p
0.303502,0.287132,0.446118,0.237683,0.320799,p
0.758607,0.327205,0.334507,0.33968,0.355362,p
0.351226,0.433827,0.804364,0.217361,0.477607,p
0.855817,0.340296,0.565038,0.313093,0.298112,p
0.620102,0.320699,0.40035,0.393028,0.28289,p
0.330264,0.420493,0.749749,0.221816,0.264226,p
0.362491,0.434838,0.82744,0.183494,0.320799,p
0.421765,0.496652,0.299088,0.332772,0.340441,p
0.552636,0.505558,0.458923,0.422979,0.278607,p
0.419553,0.587016,0.297378,0.39935,0.351432,p
0.336473,0.786992,0.263323,0.642115,0.226868,p
0.334735,0.510468,0.726185,0.618603,0.601405,p
0.67092,0.279775,0.465058,0.776503,0.188907,p
0.383343,0.667888,0.64558,0.499935,0.320799,p
0.356255,0.495623,0.756415,0.254665,0.250471,p
0.363739,0.425522,0.756929,0.237787,0.260701,p
0.334329,0.562904,0.460555,0.420523,0.295049,p
0.381999,0.701168,0.660182,0.515524,0.253596,p
0.464786,0.64372,0.269166,0.676999,0.223088,p
0.314822,0.308682,0.464186,0.82188,0.320799,p
0.267439,0.412048,0.75317,0.563146,0.320799,p
0.330269,0.483706,0.63395,0.266119,0.404899,p
0.339069,0.499399,0.590675,0.252321,0.4052,p
0.358406,0.40686,0.753144,0.627192,0.482728,p
0.836029,0.33966,0.333325,0.340662,0.308557,p
0.317063,0.421871,0.623295,0.281407,0.27924,p
0.350736,0.386114,0.875818,0.662682,0.181544,p
0.796477,0.493604,0.314271,0.474354,0.271493,p
0.574945,0.534475,0.663483,0.282106,0.280902,p
0.701666,0.41385,0.41395,0.401143,0.370661,p
0.534166,0.707755,0.522766,0.310062,0.287257,p
0.472217,0.439483,0.310436,0.332929,0.343642,p
0.415917,0.709692,0.264827,0.295023,0.582899,p
0.884519,0.297886,0.340818,0.343943,0.337947,p
0.320127,0.295036,0.480589,0.758916,0.67657,p
0.505911,0.455937,0.316372,0.336171,0.305539,p
0.337578,0.345684,0.515988,0.6268,0.320799,p
0.759938,0.349434,0.574612,0.296802,0.294357,p
0.451642,0.604688,0.285064,0.432968,0.367314,p
0.332947,0.315634,0.597433,0.753985,0.531396,p
0.47722,0.397056,0.516098,0.437184,0.375704,p
0.471277,0.545169,0.437664,0.41517,0.283425,p
0.831158,0.317144,0.409151,0.326781,0.451595,p
0.395007,0.637056,0.488782,0.444613,0.320799,p
0.842502,0.350938,0.52472,0.312973,0.299972,p
0.672189,0.45216,0.45483,0.458009,0.262192,p
0.686644,0.19165,0.405686,0.39877,0.299603,p
0.352115,0.547675,0.826954,0.216448,0.250057,p
0.306766,0.286874,0.451488,0.200683,0.776387,p
0.421826,0.679259,0.471107,0.665768,0.23803,p
0.620929,0.318103,0.337664,0.376689,0.338872,p
0.424929,0.436784,0.430422,0.336095,0.304637,p
0.251587,0.094512,0.260053,0.293665,0.282838,p
0.321065,0.356394,0.586302,0.798205,0.167484,p
0.459005,0.595791,0.622775,0.490988,0.534672,p
0.30753,0.293367,0.482868,0.461856,0.320799,p
0.361803,0.550468,0.610778,0.473306,0.262366,p
0.500073,0.558527,0.457592,0.504195,0.487214,p
0.38791,0.750831,0.255633,0.423342,0.284809,p
0.36427,0.708134,0.236003,0.537857,0.541941,p
0.354282,0.50601,0.835213,0.20946,0.320799,p
0.333481,0.407135,0.460855,0.469676,0.451964,p
0.51553,0.42501,0.207557,0.223461,0.242175,p
0.338541,0.561237,0.584098,0.548781,0.225929,p
0.328322,0.429213,0.621081,0.471856,0.259351,p
0.329808,0.328879,0.569371,0.751691,0.320799,p
0.677479,0.357296,0.441601,0.309872,0.430214,p
0.315517,0.333511,0.527119,0.475354,0.320799,p
0.320131,0.451401,0.588966,0.278673,0.320799,p
0.405935,0.541654,0.462333,0.319609,0.320799,p
0.351943,0.521818,0.813587,0.219971,0.320799,p
0.317741,0.389458,0.82476,0.186141,0.181119,p
0.654209,0.388422,0.328127,0.379226,0.301786,p
0.347227,0.361634,0.684395,0.644455,0.586104,p
0.345954,0.684658,0.261387,0.310395,0.244499,p
0.833007,0.449527,0.321392,0.459213,0.283804,p
0.485715,0.512868,0.464862,0.433459,0.25211,p
0.818659,0.175928,0.417712,0.451216,0.261223,p
0.342446,0.366676,0.491226,0.731455,0.715422,p
0.318634,0.304129,0.46968,0.838727,0.112675,p
0.355285,0.712361,0.286644,0.316699,0.363008,p
0.740968,0.303417,0.389007,0.381484,0.335619,p
0.800064,0.505204,0.313844,0.336772,0.304261,p
0.706102,0.34252,0.400753,0.397686,0.295713,p
0.440278,0.561253,0.599032,0.441805,0.320799,p
0.415773,0.69851,0.269896,0.414652,0.280976,p
0.31044,0.329271,0.466631,0.217134,1,p
0.365809,0.648965,0.56279,0.477343,0.518653,p
0.504198,0.391177,0.416935,0.383264,0.341188,p
0.367472,0.29937,0.538634,0.58202,0.633295,p
0.433177,0.380835,0.401548,0.37746,0.341672,p
0.556708,0.479963,0.453885,0.42228,0.282046,p
0.786436,0.195331,0.396033,0.381431,0.29727,p
0.696069,0.319961,0.413937,0.381412,0.33971,p
0.657707,0.419121,0.333746,0.384971,0.305293,p
0.338188,0.419117,0.777598,0.216453,0.244624,p
0.349239,0.390572,0.88455,0.629668,0.182066,p
0.408129,0.556515,0.306636,0.328051,0.302092,p
0.464255,0.438456,0.517836,0.432274,0.376406,p
0.423132,0.482633,0.481291,0.411496,0.375811,p
0.653424,0.501793,0.512239,0.319155,0.357252,p
0.877608,0.323263,0.339175,0.343973,0.308752,p
0.525494,0.667455,0.570842,0.488448,0.27496,p
0.723875,0.313404,0.404798,0.397367,0.304559,p
0.341567,0.599519,0.586127,0.488033,0.208958,p
0.337444,0.480361,0.559572,0.279819,0.382185,p
0.324378,0.480535,0.854885,0.193568,0.320799,p
0.352098,0.395931,0.878291,0.129452,0.218483,p
0.35214,0.738366,0.233254,0.498948,0.599912,p
0.355269,0.302843,0.531843,0.793194,0.165193,p
0.359342,0.508982,0.731961,0.23732,0.254732,p
0.310795,0.313796,0.57233,0.883592,0.320799,p
0.459373,0.703999,0.280734,0.282188,0.523787,p
0.340811,0.47331,0.589245,0.461477,0.320799,p
0.40739,0.590141,0.264862,0.316018,0.290041,p
0.339181,0.29614,0.494478,0.872849,0.144718,p
0.488973,0.384383,0.410308,0.380463,0.340942,p
0.693737,0.33471,0.341609,0.376225,0.311184,p
0.506681,0.542657,0.306911,0.276614,0.64318,p
0.31835,0.290275,0.454343,0.192666,0.698906,p
0.32899,0.442134,0.741638,0.232271,0.320799,p
0.40799,0.578953,0.703361,0.261202,0.320799,p
0.627473,0.410044,0.400327,0.39301,0.354651,p
0.327882,0.475359,0.720374,0.219769,0.250121,p
0.509422,0.541272,0.452514,0.286341,0.720321,p
0.735575,0.191471,0.402848,0.389901,0.287776,p
0.317939,0.367743,0.676241,0.771356,0.320799,p
0.402117,0.771716,0.232073,0.469833,0.273312,p
0.560975,0.555142,0.316779,0.332459,0.344789,p
0.375103,0.784245,0.242464,0.289966,0.237992,p
0.410198,0.579796,0.609185,0.260385,0.191697,p
0.466688,0.405617,0.315083,0.336905,0.320799,p
0.376513,0.643666,0.663195,0.511648,0.320799,p
0.355688,0.514273,0.632444,0.25386,0.320799,p
0.628065,0.406164,0.398888,0.390546,0.35453,p
0.318079,0.305673,0.465434,0.193057,0.320799,p
0.416042,0.539476,0.532637,0.409999,0.35367,p
0.335143,0.330714,0.743516,0.708771,0.171761,p
0.512248,0.461779,0.318082,0.340829,0.305967,p
0.373764,0.511958,0.709379,0.234965,0.264163,p
0.877088,0.298803,0.340918,0.341315,0.306992,p
0.360458,0.569509,0.726533,0.234856,0.250626,p
0.439131,0.649349,0.275768,0.445248,0.665081,p
0.334921,0.332398,0.45364,0.579154,0.584998,p
0.32608,0.435972,0.694909,0.224062,0.320799,p
0.366294,0.049435,0.146041,0.257936,0.249465,p
0.515288,0.415573,0.290506,0.389136,0.320799,p
0.310205,0.290989,0.466547,0.700386,0.607986,p
0.362249,0.459138,0.792458,0.204041,0.320799,p
0.42897,0.605146,0.279629,0.422066,0.273932,p
0.773754,0.329175,0.477875,0.514366,0.420726,p
0.379575,0.73687,0.220175,0.446161,0.280621,p
0.303289,0.272003,0.388988,0.311884,0.320799,p
0.517375,0.597393,0.29364,0.313612,0.364929,p
0.818366,0.295522,0.596513,0.308497,0.295257,p
0.610693,0.279413,0.347529,0.379076,0.300698,p
0.447741,0.473204,0.42799,0.335994,0.304094,p
0.31335,0.344649,0.468675,0.483244,0.885562,p
0.486558,0.51594,0.290742,0.327462,0.320799,p
0.338879,0.466298,0.93835,0.188926,0.320799,p
0.32201,0.405535,0.858497,0.215156,0.320799,p
0.26558,0.470344,0.818718,0.189806,0.320799,p
0.562889,0.471536,0.445317,0.394246,0.320799,p
0.259306,0.075834,0.73995,0.134638,0.320799,p
0.714891,0.195602,0.407083,0.396364,0.305392,p
0.507349,0.43063,0.754076,0.487853,0.393489,p
0.563743,0.430442,0.446511,0.310057,0.647022,p
0.462432,0.527861,0.307696,0.325619,0.348973,p
0.761307,0.346913,0.343069,0.344484,0.334828,p
0.560166,0.492685,0.49149,0.316164,0.291166,p
0.316801,0.299968,0.522921,0.712704,0.589474,p
0.334913,0.526603,0.66383,0.474003,0.320799,p
0.464378,0.457588,0.425705,0.334349,0.340284,p
0.69994,0.363512,0.426757,0.341114,0.337826,p
0.344659,0.571666,0.694737,0.51646,0.242176,p
0.374587,0.747669,0.228102,0.302575,0.283637,p
0.602236,0.62893,0.262462,0.410913,0.373217,p
0.481861,0.704573,0.524575,0.437733,0.320799,p
0.819115,0.332873,0.573061,0.309114,0.297674,p
0.514986,0.72173,0.274743,0.29841,0.278237,p
0.347906,0.738,0.27768,0.309792,0.286168,p
0.425992,0.593956,0.294509,0.318132,0.292154,p
0.732804,0.190224,0.404428,0.40138,0.297092,p
0.353025,0.441373,0.487899,0.295892,0.290395,p
0.332466,0.445508,0.74453,0.233866,0.187051,p
0.392721,0.754166,0.237325,0.300863,0.27858,p
0.666126,0.502019,0.530657,0.519576,0.271983,p
0.738199,0.34024,0.40078,0.395588,0.346153,p
0.705807,0.43534,0.313468,0.341263,0.320799,p
0.412091,0.581554,0.301101,0.399389,0.292322,p
0.322173,0.42941,0.677541,0.25207,0.269801,p
0.419895,0.563672,0.452728,0.417956,0.255559,p
0.402448,0.661457,0.595953,0.282091,0.320799,p
0.448224,0.623435,0.267105,0.314625,0.292405,p
0.727672,0.34613,0.437635,0.439556,0.432659,p
0.558535,0.582178,0.306623,0.330052,0.346559,p
0.883737,0.17788,0.390265,0.341784,0.307466,p
0.324423,0.471679,0.644682,0.507989,0.16448,p
0.436061,0.538389,0.472881,0.312647,0.359814,p
0.83993,0.184431,0.340915,0.37914,0.302283,p
0.353366,0.501018,0.723377,0.578856,0.601995,p
0.589269,0.323343,0.821633,0.249826,0.273158,p
0.398561,0.530145,0.274912,0.321717,0.2946,p
0.35727,0.452493,0.603116,0.489361,0.267149,p
0.351115,0.503874,0.621341,0.258132,0.320799,p
0.806251,0.293238,0.631787,0.474388,0.262416,p
0.436157,0.821689,0.248784,0.493218,0.396994,p
0.347924,0.418786,0.94705,0.140945,0.195358,p
0.793758,0.363223,0.329507,0.418838,0.297793,p
0.319327,0.300606,0.473492,0.847287,0.11358,p
0.474423,0.440321,0.421185,0.400022,0.285555,p
0.484959,0.583072,0.280319,0.315018,0.264661,p
0.476154,0.628583,0.266258,0.415912,0.406374,p
0.496942,0.625337,0.2679,0.320042,0.320799,p
0.326125,0.407303,0.789822,0.16201,0.320799,p
0.361718,0.412255,0.842091,0.179779,0.427863,p
0.653915,0.314354,0.34462,0.3821,0.308974,p
0.641723,0.503832,0.31044,0.339529,0.34275,p
0.325206,0.364072,0.521582,0.650922,0.169454,p
0.362333,0.457746,0.529534,0.460368,0.287073,p
0.379596,0.626749,0.591887,0.452304,0.273586,p
0.393207,0.624399,0.593795,0.473934,0.276492,p
0.375333,0.586783,0.293245,0.408627,0.295887,p
0.331811,0.400639,0.79614,0.595399,0.232764,p
0.392613,0.787593,0.240003,0.446437,0.277642,p
0.741077,0.431653,0.565944,0.468985,0.286187,p
0.850162,0.323992,0.578692,0.299138,0.296925,p
0.428677,0.712701,0.253438,0.645928,0.24147,p
0.576159,0.407241,0.462885,0.327565,0.30786,p
0.322952,0.389674,0.813983,0.569281,0.320799,p
0.402669,0.67057,0.285947,0.413802,0.245667,p
0.331469,0.505264,0.647367,0.524936,0.265776,p
0.32125,0.399911,0.70493,0.813404,0.320799,p
0.341486,0.826145,0.259209,0.446691,0.48115,p
0.357385,0.620085,0.647695,0.592238,0.320799,p
0.76823,0.42985,0.621098,0.309947,0.296571,p
0.364456,0.528738,0.513497,0.301557,0.284481,p
0.813949,0.184865,0.396836,0.420011,0.297039,p
0.472047,0.688393,0.286407,0.323232,0.293986,p
0.425831,0.757599,0.551038,0.285814,0.371741,p
0.402506,0.776389,0.270397,0.297559,0.26835,p
0.348151,0.499555,0.768313,0.227709,0.221346,p
0.357308,0.547582,0.503998,0.44974,0.320799,p
0.340756,0.399066,0.882341,0.209804,0.24206,p
0.75211,0.290469,0.400478,0.410076,0.300904,p
0.534256,0.4826,0.456847,0.325935,0.298698,p
0.393023,0.802627,0.261133,0.518161,0.258284,p
0.340904,0.406122,0.871641,0.191285,0.320799,p
0.34725,0.592026,0.687862,0.514962,0.249551,p
0.315954,0.289732,0.458203,0.17987,0.720141,p
0.457979,0.68128,0.265322,0.575815,0.246119,p
0.358061,0.732153,0.509381,0.485144,0.603589,p
0.460608,0.420388,0.324369,0.340938,0.306253,p
0.573614,0.472682,0.308247,0.40814,0.360925,p
0.392981,0.802583,0.261085,0.518161,0.258223,p
0.415801,0.460607,0.718232,0.229266,0.269415,p
0.380743,0.588723,0.478058,0.420197,0.287845,p
0.344838,0.816538,0.230769,0.431462,0.277752,p
0.283634,0.989914,0.266073,0.303505,0.280339,p
0.353114,0.44986,0.832995,0.2107,0.462285,p
0.493028,0.567553,0.490893,0.310865,0.270458,p
0.336801,0.319615,0.733484,0.571088,0.434685,p
0.423975,0.769166,0.272109,0.311404,0.360584,p
0.31897,0.307702,0.531426,0.885126,0.132061,p
0.352657,0.68256,0.283839,0.426082,0.225084,p
0.382482,0.789311,0.262246,0.432314,0.468976,p
0.363708,0.374222,0.779696,0.798361,0.176423,p
0.307127,0.293994,0.445299,0.522219,0.320799,p
0.554222,0.479979,0.317223,0.389282,0.300923,p
0.351198,0.323571,0.751142,0.626825,0.46138,p
0.333341,0.325093,0.438866,0.568599,0.557827,p
0.629586,0.46536,0.526247,0.461043,0.256807,p
0.636897,0.469092,0.32615,0.340551,0.3469,p
0.317238,0.416924,0.753291,0.230802,0.320799,p
0.313797,0.308764,0.575858,0.889392,0.320799,p
0.660063,0.490931,0.324323,0.342084,0.343232,p
0.332518,0.507066,0.62449,0.466226,0.257599,p
0.528523,0.618947,0.290208,0.415938,0.366506,p
0.607087,0.653738,0.296663,0.326285,0.296492,p
0.354275,0.524217,0.470684,0.3143,0.290986,p
0.268069,0.445527,0.696006,0.238533,0.26723,p
0.43831,0.524894,0.251267,0.310821,0.320799,p
0.441542,0.647094,0.591406,0.29437,0.282927,p
0.748519,0.404372,0.333304,0.337895,0.311157,p
0.700362,0.282244,0.394413,0.394057,0.305853,p
0.352952,0.347041,0.850341,0.19321,0.418989,p
0.278684,0.334072,0.638641,0.778051,0.092987,p
0.251689,0.795419,0.22682,0.288118,0.278684,p
0.385474,0.419231,0.664792,0.28868,0.36752,p
0.333749,0.577134,0.505948,0.4438,0.320799,p
0.338647,0.454936,0.796616,0.175224,0.320799,p
0.707087,0.194012,0.405933,0.403638,0.304212,p
0.552617,0.569603,0.470329,0.654399,0.237585,p
0.305523,0.286502,0.433641,0.223982,0.320799,p
0.753494,0.286839,0.452845,0.582131,0.264573,p
0.340777,0.395477,0.79575,0.61187,0.20579,p
0.345579,0.408593,0.949694,0.148211,0.320799,p
0.322863,0.451222,0.649961,0.468041,0.274857,p
0.621556,0.483595,0.414714,0.387989,0.302193,p
0.33129,0.47048,0.629697,0.274399,0.261243,p
0.443205,0.712954,0.527648,0.296459,0.283674,p
0.320139,0.298918,0.454569,0.22234,0.76905,p
0.34883,0.429366,0.92664,0.177606,0.22935,p
0.733281,0.330857,0.476883,0.466753,0.405978,p
0.401067,0.701199,0.563656,0.450124,0.276684,p
0.875005,0.331849,0.406706,0.404702,0.46203,p
0.900155,0.172964,0.340556,0.344821,0.337361,p
0.40227,0.693564,0.672187,0.465149,0.269915,p
0.317409,0.327734,0.624288,0.699274,0.105061,p
0.309069,0.395006,0.681235,0.231006,0.244617,p
0.468711,0.64653,0.287567,0.410531,0.280343,p
0.747037,0.31722,0.39863,0.388958,0.30787,p
0.486651,0.607121,0.488171,0.32124,0.272972,p
0.389127,0.738784,0.228212,0.46923,0.556031,p
0.653071,0.439208,0.426342,0.41364,0.304088,p
0.349134,0.509763,0.507495,0.42093,0.320799,p
0.490071,0.748578,0.27309,0.465795,0.267616,p
0.581146,0.541902,0.634818,0.304772,0.291354,p
0.34161,0.453732,0.912825,0.184079,0.320799,p
0.37062,0.622897,0.292211,0.322243,0.296849,p
0.517084,0.553298,0.286739,0.328267,0.295194,p
0.799088,0.31946,0.540608,0.43522,0.280494,p
0.606877,0.337276,0.397278,0.385238,0.350989,p
0.330891,0.339433,0.48939,0.519989,0.320799,p
0.320244,0.461713,0.522112,0.43399,0.320799,p
0.349066,0.541781,0.477373,0.421583,0.296823,p
0.337788,0.336665,0.603882,0.631645,0.320799,p
0.4021,0.838948,0.258303,0.292608,0.4038,p
0.410877,0.56147,0.571521,0.284834,0.281273,p
0.659809,0.325144,0.388931,0.375175,0.335788,p
0.336197,0.636586,0.560593,0.486027,0.383547,p
0.429623,0.553125,0.518646,0.313128,0.350804,p
0.659698,0.450957,0.452071,0.460838,0.484649,p
0.33948,0.412227,0.899322,0.164963,0.484574,p
0.811228,0.350123,0.398671,0.386423,0.337616,p
0.41553,0.589195,0.562049,0.631427,0.226144,p
0.318843,0.409172,0.563664,0.427773,0.320799,p
0.418985,0.735124,0.260194,0.290867,0.54942,p
0.322422,0.301223,0.490415,0.743235,0.320799,p
0.347683,0.594473,0.610888,0.473971,0.254244,p
0.375069,0.603289,0.271816,0.315512,0.291834,p
0.813713,0.184887,0.396731,0.419983,0.297163,p
0.612844,0.36556,0.389742,0.390356,0.276646,p
0.616217,0.389007,0.514263,0.723987,0.209293,p
0.28281,1,0.267312,0.301249,0.280187,p
0.258839,0.578283,0.506898,0.467106,0.320799,p
0.772332,0.334535,0.418519,0.342098,0.340941,p
0.260425,0.437205,0.772018,0.189655,0.227722,p
0.360096,0.541518,0.693375,0.257039,0.320799,p
0.315369,0.317163,0.458949,0.566647,0.545405,p
0.520542,0.33834,0.393932,0.391656,0.279971,p
0.396413,0.627012,0.254735,0.313677,0.290615,p
0.457069,0.68993,0.281244,0.629922,0.226567,p
0.583347,0.568106,0.300269,0.325237,0.295588,p
0.532543,0.518748,0.311286,0.335554,0.343382,p
0.441565,0.496473,0.314958,0.329177,0.345076,p
0.356872,0.316802,0.742011,0.652967,0.522803,p
0.272044,0.419077,0.926504,0.177704,0.320799,p
0.321275,0.461697,0.594749,0.483883,0.268092,p
0.417306,0.511346,0.290489,0.327256,0.346084,p
0.591614,0.522557,0.673746,0.279156,0.27961,p
0.373358,0.595649,0.260186,0.313924,0.2938,p
0.35227,0.681056,0.228064,0.24592,0.660694,p
0.554134,0.440663,0.451426,0.414978,0.275787,p
0.649944,0.601356,0.264594,0.495138,0.264191,p
0.788182,0.323863,0.337319,0.388239,0.306538,p
0.371832,0.562506,0.289255,0.323189,0.295253,p
0.344631,0.651475,0.492014,0.303183,0.380227,p
0.544945,0.35999,0.336951,0.381942,0.34351,p
0.264785,0.176343,0.217154,0.640949,0.150002,p
0.322372,0.389391,0.810058,0.167592,0.210746,p
0.548127,0.547728,0.495532,0.567628,0.497292,p
0.378193,0.572375,0.833867,0.212467,0.238627,p
0.315985,0.338817,0.630298,0.876146,0.320799,p
0.588768,0.517565,0.310279,0.338756,0.320799,p
0.327758,0.440323,0.716792,0.222614,0.320799,p
0.324236,0.375352,0.734651,0.601572,0.320799,p
0.314001,0.359836,0.5038,0.716215,0.320799,p
0.36736,0.336982,0.557978,0.884765,0.130351,p
0.334241,0.324225,0.47755,0.275219,0.56483,p
0.416322,0.358909,0.861485,0.178544,0.427448,p
0.273674,0.350525,0.652978,0.584083,0.320799,p
0.788826,0.290899,0.401996,0.377715,0.347678,p
0.449793,0.633124,0.273498,0.322606,0.296151,p
0.557745,0.33112,0.345177,0.377873,0.338487,p
0.340371,0.327621,0.756539,0.563344,0.207863,p
0.402142,0.564885,0.265687,0.405084,0.291913,p
0.311933,0.330488,0.633589,0.820587,0.15552,p
0.361862,0.639606,0.293777,0.321478,0.29755,p
0.570598,0.707711,0.294138,0.316804,0.379642,p
0.308222,0.289461,0.419827,0.464867,0.223199,p
0.331278,0.422938,0.892138,0.144546,0.320799,p
0.462574,0.620266,0.745185,0.24864,0.320799,p
0.319446,0.322707,0.460411,0.216991,0.320799,p
0.602895,0.382259,0.632267,0.551537,0.451878,p
0.490598,0.427136,0.328224,0.34071,0.309022,p
0.615024,0.37075,0.394793,0.388992,0.281183,p
0.357589,0.453401,0.80614,0.223026,0.320799,p
0.924004,0.376706,0.33154,0.339059,0.306965,p
0.326051,0.350912,0.638468,0.728952,0.172681,p
0.745914,0.338469,0.339058,0.381102,0.305673,p
0.927133,0.296029,0.342961,0.34289,0.333899,p
0.847613,0.322008,0.332901,0.39499,0.305878,p
0.34955,0.636116,0.27684,0.431841,0.291558,p
0.828101,0.180931,0.342243,0.342177,0.307538,p
0.4778,0.657464,0.28353,0.314083,0.285229,p
0.778216,0.292218,0.400303,0.377998,0.347802,p
0.441018,0.550029,0.305015,0.406862,0.256898,p
0.588208,0.527555,0.482323,0.64807,0.227239,p
0.337018,0.288286,0.484447,0.86354,0.122326,p
0.737223,0.361412,0.430884,0.340563,0.33758,p
0.375732,0.449368,0.870153,0.198796,0.249024,p
0.407472,0.544981,0.289287,0.327652,0.301146,p
0.759145,0.327329,0.33447,0.339655,0.355517,p
0.633229,0.473886,0.302619,0.412398,0.297114,p
0.333195,0.43918,0.868132,0.194223,0.616539,p
0.578826,0.631922,0.274621,0.456068,0.456808,p
0.640636,0.340534,0.342924,0.376574,0.334192,p
0.647071,0.286725,0.347628,0.374793,0.29642,p
0.358846,0.753734,0.257501,0.304151,0.282657,p
0.47598,0.72345,0.27901,0.312571,0.380435,p
0.359306,0.494996,0.60448,0.470613,0.384139,p
0.326383,0.443741,0.660937,0.260652,0.320799,p
0.36411,0.601943,0.61038,0.514406,0.320799,p
0.393444,0.733912,0.51816,0.596001,0.226186,p
0.942359,0.386339,0.333032,0.383828,0.370338,p
0.523228,0.50528,0.461734,0.476063,0.580209,p
0.55562,0.571181,0.288471,0.298525,0.537268,p
0.650169,0.608169,0.470347,0.46256,0.395946,p
0.751872,0.290316,0.400315,0.409971,0.301099,p
0.308752,0.301851,0.415094,0.25404,0.573591,p
0.388188,0.68739,0.537913,0.242235,0.621785,p
0.326849,0.4704,0.650085,0.247304,0.275524,p
0.676813,0.318158,0.38433,0.381807,0.309882,p
0.450534,0.687725,0.280455,0.254478,0.565343,p
0.358685,0.561475,0.499799,0.428241,0.320799,p
0.919501,0.339215,0.33552,0.337223,0.306732,p
0.340528,0.466226,0.806512,0.237089,0.458449,p
0.387539,0.626595,0.511047,0.472917,0.230119,p
0.835425,0.327322,0.408208,0.407822,0.305666,p
0.335068,0.407939,0.98192,0.184646,0.230779,p
0.483664,0.439795,0.432579,0.338135,0.34008,p
0.328077,0.436542,0.690068,0.245443,0.270747,p
0.641146,0.503088,0.287178,0.40394,0.288704,p
0.372627,0.765737,0.253943,0.303734,0.283281,p
0.629784,0.484375,0.307457,0.41131,0.295204,p
0.344014,0.307654,0.699104,0.597907,0.600606,p
0.351456,0.499688,0.259613,0.443304,0.288252,p
0.324118,0.396205,0.843537,0.577825,0.218309,p
0.415011,0.786913,0.284582,0.3009,0.486269,p
0.518764,0.474535,0.430087,0.3239,0.302075,p
0.430234,0.782443,0.242821,0.482488,0.383105,p
0.354986,0.653699,0.567439,0.21033,0.647889,p
0.335886,0.410693,0.991213,0.18969,0.23008,p
0.447078,0.579586,0.479545,0.295473,0.672616,p
0.518606,0.597147,0.276766,0.404355,0.257762,p
0.339378,0.440186,0.824821,0.220622,0.320799,p
0.368711,0.482969,0.794666,0.220879,0.423706,p
